********************************************************************************
product = WebSphere Application Server 17.0.0.3 (wlp-1.0.18.cl170320170927-1854)
wlp.install.dir = C:/Users/ahatua/Google Drive/fall17/CSC733/assignment2/liberty/
java.home = C:\Program Files\Java\jdk1.8.0_111\jre
java.version = 1.8.0_111
java.runtime = Java(TM) SE Runtime Environment (1.8.0_111-b14)
os = Windows 10 (10.0; amd64) (en_US)
process = 58760@usm217848
********************************************************************************
[11/29/17 19:01:52:026 CST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[11/29/17 19:06:02:266 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:04:519 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:06:769 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:09:026 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:11:279 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:13:529 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:15:779 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:18:021 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:20:270 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:22:535 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:24:789 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:27:039 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:29:317 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:31:571 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:33:910 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:36:168 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:38:417 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:40:666 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:42:917 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:45:165 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:47:406 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:49:658 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:51:909 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:54:158 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:56:435 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:58:685 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:00:937 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:03:192 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:05:437 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:07:702 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:09:964 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:12:225 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:14:488 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:16:738 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:19:003 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:21:414 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:23:660 CST] 00000021 SystemOut                                                    O Sleeping ---------------
