********************************************************************************
product = WebSphere Application Server 17.0.0.3 (wlp-1.0.18.cl170320170927-1854)
wlp.install.dir = C:/Users/ahatua/Google Drive/fall17/CSC733/assignment2/liberty/
java.home = C:\Program Files\Java\jdk1.8.0_111\jre
java.version = 1.8.0_111
java.runtime = Java(TM) SE Runtime Environment (1.8.0_111-b14)
os = Windows 10 (10.0; amd64) (en_US)
process = 60848@usm217848
********************************************************************************
[11/29/17 19:54:33:957 CST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[11/29/17 19:59:37:814 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:40:056 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:42:303 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:44:544 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:46:798 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:49:046 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:51:296 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:53:539 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:55:918 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:58:167 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:00:410 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:02:655 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:04:906 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:07:141 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:09:375 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:11:616 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:13:868 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:16:106 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:18:351 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:20:596 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:22:838 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:25:079 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:27:328 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:29:575 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:31:817 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:34:061 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:36:297 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:38:536 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:40:779 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:43:027 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:45:267 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:47:508 CST] 0000001a SystemOut                                                    O Sleeping ---------------
